Confidential Record,Property Tag 1,Tenant Tag 1,Property: Title,Agency 1,Main Tenant,Rent,Advert Date,Sale Date,Sale Price,Yield,Sale Method,Auction / EOI Date,Agency 2,Agent 1,Agent 2,Agent 3,Agent 4,Building Size,Land Size,LDC Places,Field Percent Complete,Source Link URL,Transaction History: Transaction History Name,Missing Fields List,
FALSE,Retail,Strip Retail,"38 Batman Avenue, Sunbury VIC 3429",Ray White,J & A Bake House,"$37,133",16/04/2024,30/08/2024,"$650,000",5.71%,Portfolio Auction,9/05/2024,,John Saurini,,,,110,185,,100%,https://www.realcommercial.com.au/for-sale/property-38-batman-avenue;-sunbury-vic-3429-504567628,TH-008391,,
FALSE,"Medical, Pharmacy and Health",Medical,"265 Eddystone Avenue, Beldon WA 6027",Ray White,Belridge Medical Centre,"$360,000",16/04/2024,15/08/2024,"$4,800,000",7.50%,EOI,16/05/2024,,Brett Wilkins,Michael Milne,,,601,,,100%,https://www.realcommercial.com.au/for-sale/property-265-eddystone-avenue;-beldon-wa-6027-504568036,TH-008392,,
FALSE,Industrial,,"87-107 Fred Chaplin Circuit, Corbould Park QLD 4551",Savills,Linea Cabinets,"$1,130,546",16/04/2024,1/08/2024,"$17,000,000",6.65%,Offers to Purchase,16/05/2024,,Scott Gardiner,,,,7933,12200,,100%,https://www.realcommercial.com.au/for-sale/property-87-107-fred-chaplin-circuit-corbould-park-qld-4551-504568116,TH-008393,,
FALSE,Banks,,"262 Anzac Avenue, Kippa-Ring QLD 4021",Cushman & Wakefield,Westpac,"$149,057",16/04/2024,3/06/2024,"$2,630,000",5.67%,EOI,15/05/2024,,Andrew Gard,Simon Strohfeldt,,,298,809,,100%,https://www.realcommercial.com.au/for-sale/property-262-anzac-avenue;-kippa-ring-qld-4021-504567664,TH-008394,,
FALSE,Retail,Strip Retail,"830 Glenferrie Road, Hawthorn VIC 3122",Gross Waddell ICR,Izakaya Jiro,"$82,250",16/04/2024,16/05/2024,"$2,350,000",3.50%,Portfolio Auction,16/05/2024,,Alex Ham,Michael Gross,,,150,200,,100%,https://www.realcommercial.com.au/for-sale/property-830-glenferrie-road-hawthorn-vic-3122-504567820,TH-008395,,
FALSE,Fast Food,Restaurants and Café,"322 St Leonards Road, St Leonards TAS 7250",Knight Frank,St L's Café,"$28,517",17/04/2024,16/07/2024,,,EOI,15/05/2024,,Isabelle Firth,Fletcher Seymour,,,107,607,,100%,https://www.realcommercial.com.au/for-sale/property-322-st-leonards-road-st-leonards-tas-7250-504568936,TH-008397,,
FALSE,Retail,Multi Tenanted,"87-89 Hunter Street, Newcastle NSW 2300",Colliers,Humbug,"$129,514",17/04/2024,28/06/2024,"$2,400,000",5.40%,Portfolio Auction,22/05/2024,Commercial Collective,Tim Woolf,Nick Christensen,,,500,,,100%,https://www.realcommercial.com.au/for-sale/property-87-89-hunter-street-newcastle-nsw-2300-504569844,TH-008398,,
FALSE,Industrial,Warehouse,"5/2A Westall Road, Clayton VIC 3168",CVA,SIH Trading,"$34,800",17/04/2024,6/06/2024,"$825,000",4.22%,Portfolio Auction,15/05/2024,Hallmarc,,Charlie Hicks,,,232,240.57,,100%,https://www.realcommercial.com.au/for-sale/property-f5-2a-westall-road-clayton-vic-3168-504569944,TH-008399,,
FALSE,Retail,Strip Retail,"67 Hamilton Place, Mount Waverley VIC 3149",Gross Waddell ICR,Paul Michael Shoes,"$61,130",17/04/2024,15/05/2024,"$1,712,000",3.57%,Portfolio Auction,15/05/2024,,Michael Gross,Andrew Greenway,Glenn Ye,,178,132,,100%,https://www.realcommercial.com.au/for-sale/property-67-hamilton-place-mount-waverley-vic-3149-504568824,TH-008401,,
FALSE,Automotive,Servicing,"6 Main Street, Huonville TAS 7109",NAI Harcourts,Bridgestone,,18/04/2024,25/07/2024,,,EOI,23/05/2024,,Kingsley Wallman,,,,192,,,100%,https://www.realcommercial.com.au/for-sale/property-6-main-street-huonville-tas-7109-504570484,TH-008406,,
FALSE,Office,,"6 Adolph Street, Cremorne VIC 3121",Colliers,Little B,"$51,200",18/04/2024,24/07/2024,,,EOI,16/05/2024,CVA,Lucas Soccio,Matt Knox,,,107,,,100%,https://www.colliers.com.au/en-au/properties/brand-new-boutique-offices-in-heart-of-cremorne/aus-cremorne-house-6-adolph-street-cremorne-vic-3121/aus66024288,TH-008407,,
FALSE,"Medical, Pharmacy and Health",Medical,"49 Old Northern Road, Albany Creek QLD 4035",JLL,Albany Hills Radius Medical Centre,"$538,317",18/04/2024,22/07/2024,"$8,544,000",6.30%,EOI,16/05/2024,,Simon Quinn,Thomas Thorsen,,,955,4109,,100%,https://www.realcommercial.com.au/for-sale/property-albany-hills-radius-medical-centre-49-old-northern-road-albany-creek-qld-4035-504570352,TH-008408,,
FALSE,Retail,Strip Retail,"5/2 Acacia Court, Robina QLD 4226",Ray White,La Sorella Hairdressing Salon,"$37,471",18/04/2024,11/06/2024,"$515,000",7.28%,Portfolio Auction,22/05/2024,,Ben Cuddihy,Peter Laoudikos,,,136,136,,100%,https://www.realcommercial.com.au/for-sale/property-5-2-acacia-court-robina-qld-4226-504570596,TH-008409,,
FALSE,Industrial,Warehouse,"474-478 Princes Highway, Noble Park VIC 3174",Teska Carson,Kez's Kitchen,"$376,049",18/04/2024,30/05/2024,"$16,950,000",2.22%,EOI,23/05/2024,,Michael Ludski,Michael Taylor,,,3361,4800,,100%,https://www.realcommercial.com.au/for-sale/property-474-478-princes-highway;-noble-park-vic-3174-504570248,TH-008410,,
FALSE,Industrial,,"111-115 Montague Street, North Wollongong NSW 2500",MMJ,Roadworx,"$410,000",18/04/2024,22/05/2024,"$7,500,000",5.47%,Portfolio Auction,22/05/2024,,Michael Farina,Travis Machan,Tim Jones,,1442,8094,,100%,https://www.realcommercial.com.au/for-sale/property-111-115-montague-street-north-wollongong-nsw-2500-504570792,TH-008411,,
FALSE,Industrial,Warehouse,"89 Lahrs Road, Ormeau QLD 4208",Ray White,Ezybake,"$165,000",18/04/2024,22/05/2024,"$3,350,000",4.93%,Portfolio Auction,22/05/2024,,Peter Laoudikos,,,,1474,2500,,100%,https://www.realcommercial.com.au/for-sale/property-89-lahrs-road-ormeau-qld-4208-504570572,TH-008412,,
FALSE,Office,,"5 Pearson Street, Cremorne VIC 3121",Colliers,Owners Corporation No. 1 PS902518F,"$21,375",18/04/2024,2/05/2024,"$370,000",5.78%,EOI,16/05/2024,CVA,Lucas Soccio,Matt Knox,,,29,,,100%,https://www.realcommercial.com.au/for-sale/property-ground-floor-6-adolph-street-and-5-pearson-street-cremorne-vic-3121-504570852,TH-008413,,
FALSE,Retail,Strip Retail,"47 Cordelia Street, South Brisbane QLD 4101",Cushman & Wakefield,Cordelia Sourdough Bakehouse,"$211,031",19/04/2024,26/08/2024,,,EOI,23/05/2024,,Michael Gard,Andrew Gard,,,441,,,100%,https://www.realcommercial.com.au/for-sale/property-ground-floor-47-cordelia-street-south-brisbane-qld-4101-504571504,TH-008415,,
FALSE,Industrial,Warehouse,"168 Eumundi Road, Noosaville QLD 4566",Colliers,Yardworx,"$435,775",19/04/2024,26/07/2024,,,EOI,22/05/2024,,Jesse Howitt,Nick Dowling,,,1914,6800,,100%,https://www.realcommercial.com.au/for-sale/property-168-eumundi-road-noosaville-qld-4566-504572368,TH-008416,,
FALSE,Retail,Strip Retail,"64 Wellington Street & 14 Glasgow Street, Collingwood VIC 3066",Stonebridge,Retail Tenancy,"$182,136",19/04/2024,6/06/2024,,,EOI,30/05/2024,,Max Warren,Dylan Kilner,Chao Zhang,,1868,1336,,100%,https://www.realcommercial.com.au/for-sale/property-64-wellington-street-14-glasgow-street-collingwood-vic-3066-504572120,TH-008417,,
FALSE,"Medical, Pharmacy and Health",Medical,"221 Drummond Street, Carlton VIC 3053",Stonebridge,Carlton Medical and Urgent Care Clinic,"$386,450",19/04/2024,5/06/2024,"$6,660,000",5.80%,EOI,23/05/2024,,Dylan Kilner,Chao Zhang,Julian White,,1554,1004,,100%,https://www.realcommercial.com.au/for-sale/property-221-drummond-street-carlton-vic-3053-504572148,TH-008418,,
FALSE,Industrial,Warehouse,"9-11 Elwell Close, Beresfield NSW 2322",Commercial Collective,Coastline Plumbing,"$252,000",19/04/2024,22/05/2024,,,Portfolio Auction,22/05/2024,,Benjamin Morello,Ryan Lippiatt,,,2051,3718,,100%,https://www.realcommercial.com.au/for-sale/property-9-11-elwell-close-beresfield-nsw-2322-504571488,TH-008419,,
FALSE,Government,Office,"41-43 Myers Street, Bendigo VIC 3550",McKean McGregor,3 Government Tenancies,"$377,489",22/04/2024,4/06/2024,"$5,675,000",6.65%,Portfolio Auction,14/05/2024,,Jeremy Brown,Brock Pinner,,,1385,1333,,100%,https://www.realcommercial.com.au/for-sale/property-41-43-myers-street-bendigo-vic-3550-504524752,TH-008420,,
FALSE,Office,,"1343-1349 Malvern Road, Malvern VIC 3144",Gorman Kelly,Plouto Advisory Group,"$261,596",22/04/2024,31/05/2024,,,EOI,22/05/2024,,Robert Kelly,Will Kelly,,,829,892,,100%,https://www.realcommercial.com.au/for-sale/property-1343-1349-malvern-road-malvern-vic-3144-504573040,TH-008421,,
FALSE,Fast Food,Fast Food Shops,"9/4-12 Henry Street, Loganholme QLD 4129",Ray White,Subway,"$41,400",22/04/2024,2/05/2024,"$700,000",5.91%,Portfolio Auction,27/05/2024,,Lachie Hale,Jaems Balfour,,,129,181,,100%,https://www.realcommercial.com.au/for-sale/property-9-4-12-henry-street-loganholme-qld-4129-504573324,TH-008422,,
FALSE,Retail,Multi Tenanted,"175-177 Charles Street, Launceston TAS 7250",Knight Frank,Petuna Aquaculture,"$108,706",23/04/2024,9/12/2024,,,EOI,23/05/2024,,Cale Ayres,Isabelle Firth,,,510,,,100%,https://www.realcommercial.com.au/for-sale/property-175-177-charles-street-launceston-tas-7250-504574572,TH-008429,,
FALSE,Childcare and Social Infrastructure,Childcare,"201 Logan Road, Woolloongabba QLD 4102",CBRE,Busy Bees,"$745,000",24/04/2024,8/08/2024,"$12,050,000",6.18%,EOI,9/05/2024,,Michael Hedger,Sandro Peluso,Harrison Coburn,Joe Tynan,2207,1237,169,100%,https://www.realcommercial.com.au/for-sale/property-201-logan-road-woolloongabba-qld-4102-504575596,TH-008432,,
FALSE,Industrial,Warehouse,"31-35 Kinder Street, Campbellfield VIC 3061",JLL,Store It Cheap,"$1,680,000",24/04/2024,4/07/2024,,,EOI,21/05/2024,Box Commercial,Robert DiNatale,Krista Hibert,,,,,,100%,https://www.realcommercial.com.au/for-sale/property-31-35-kinder-street-26-28-glenbarry-road-campbellfield-vic-3061-504574940,TH-008433,,
FALSE,"Medical, Pharmacy and Health",Medical,"455 South Pine Road, Everton Park QLD 4053",CBRE,Go2 Health,"$1,039,000",24/04/2024,7/06/2024,"$18,000,000",5.77%,EOI,9/05/2024,,Sandro Peluso,Michael Hedger,Joe Tynan,Harrison Coburn,2923,2629,112,100%,https://www.realcommercial.com.au/for-sale/property-455-south-pine-road-everton-park-qld-4053-504575104,TH-008434,,
FALSE,"Medical, Pharmacy and Health",Medical,"67-69 William Street, Jesmond NSW 2299",Colliers,Jesmond Physiotherapy,"$149,821",24/04/2024,28/05/2024,"$1,920,000",7.80%,Portfolio Auction,30/05/2024,,Peter Macadam,Ben Robinson,,,586,1665,,100%,https://www.realcommercial.com.au/for-sale/property-67-69-william-street-jesmond-nsw-2299-504575720,TH-008435,,
FALSE,Retail,Strip Retail,"371 Centre Road, Bentleigh VIC 3204",Fitzroys,Aussie Home Loans,"$74,025",24/04/2024,28/05/2024,"$2,115,000",3.50%,Portfolio Auction,24/05/2024,,Ben Liu,Chris Kombi,Tom Fisher,,165,215,,100%,https://www.realcommercial.com.au/for-sale/property-371-centre-road-bentleigh-vic-3204-504575016,TH-008436,,
FALSE,Retail,Strip Retail,"68 Ferguson Street, Williamstown VIC 3016",Gross Waddell ICR,Napoli's Quality Fruit Market,"$62,612",24/04/2024,23/05/2024,"$1,600,000",3.91%,Portfolio Auction,23/05/2024,,Alex Ham,Andrew Greenway,,,216,223,,100%,https://www.realcommercial.com.au/for-sale/property-68-ferguson-street-williamstown-vic-3016-504574916,TH-008437,,
FALSE,Industrial,Warehouse,"1 Price Street, Southport QLD 4215",Ray White,Industrial Tenant,"$104,000",24/04/2024,22/05/2024,"$2,400,000",4.33%,Portfolio Auction,22/05/2024,,Jackson Rameau,Josh Cameron,,,640,1265,,100%,https://www.realcommercial.com.au/for-sale/property-1-price-street-southport-qld-4215-504575428,TH-008438,,
FALSE,Liquor,Small Format Liquor,"306 South Dowling Street, Paddington NSW 2021",Richardson & Wrench,Bws,"$116,958",26/04/2024,30/05/2024,"$2,200,000",5.32%,Portfolio Auction,30/05/2024,,Victor Negrine,,,,,,,100%,https://www.realcommercial.com.au/for-sale/property-306-south-dowling-street-paddington-nsw-2021-504576388,TH-008443,,
FALSE,Office,,"76 Merthyr Road, New Farm QLD 4005",Ray White,Office Tenant,,26/04/2024,24/05/2024,"$2,536,000",,Portfolio Auction,24/05/2024,,Andrew Doyle,Paul Anderson,,,433,,,100%,https://www.realcommercial.com.au/for-sale/property-76-merthyr-road-new-farm-qld-4005-504576532,TH-008444,,
FALSE,Industrial,Warehouse,"44 Hutchinson Street, Burleigh Heads QLD 4220",Ray White,Industrial Tenant,"$169,950",26/04/2024,22/05/2024,"$3,150,000",5.40%,Portfolio Auction,22/05/2024,,Jackson Rameau,Josh Cameron,,,500,1727,,100%,https://www.realcommercial.com.au/for-sale/property-44-hutchinson-street-burleigh-heads-qld-4220-504576252,TH-008445,,
FALSE,Industrial,Warehouse,"28 Jones Road, Brooklyn VIC 3012",JLL,Cosco Shipping,"$1,739,411",26/04/2024,8/08/2024,"$38,610,000",4.51%,EOI,16/05/2024,,Joel Scully,Ben Hegerty,,,4431,70032,,100%,https://www.realcommercial.com.au/for-sale/property-28-jones-road-brooklyn-vic-brooklyn-vic-3012-504576676,TH-008447,,
FALSE,Residential,,"66 & 66A/1-6 Comrie Road, Canning Vale WA 6155",Burgess Rawson - Perth,2 commercial suites,"$193,520",26/04/2024,14/08/2024,,,EOI,22/05/2024,,Chris Tonich,,,,1227,,,100%,https://www.realcommercial.com.au/for-sale/property-66-66a-1-6-comrie-road-canning-vale-wa-6155-504576284,TH-008448,,
FALSE,Industrial,Warehouse,"148-150 Mark Road & 1 Lynne Street, Caloundra QLD 4551",Savills,Return It,"$176,488",29/04/2024,29/08/2024,,,Offers to Purchase,23/05/2024,,Scott Gardiner,,,,1360,3214,,100%,https://www.realcommercial.com.au/for-sale/property-148-150-mark-road-1-lynne-street-caloundra-qld-4551-504577396,TH-008449,,
FALSE,Industrial,Warehouse,"27 Ballantyne Road, Kewdale WA 6105",Ray White,Wesfil,"$175,000",30/04/2024,13/06/2024,"$3,400,000",5.15%,EOI,5/06/2024,,Liam Pittaway,Chris Matthews,,,1419,2000,,100%,https://www.realcommercial.com.au/for-sale/property-27-ballantyne-road-kewdale-wa-6105-504578576,TH-008455,,
FALSE,"Medical, Pharmacy and Health",Medical,"39 Grey Street, Traralgon VIC 3844",Wilson Property,The Foot and Ankle Clinic,"$169,861",1/05/2024,16/08/2024,"$2,700,000",6.29%,EOI,6/06/2024,,Ben Wilson,Emma Dunne,,,342,471,,100%,https://www.realcommercial.com.au/for-sale/property-39-grey-street-traralgon-vic-3844-504579352,TH-008458,,
FALSE,Industrial,Warehouse,"140 Canterbury Road, Bayswater North VIC 3153",Aston Commercial,Industrial Tenant,"$540,000",1/05/2024,11/07/2024,,,EOI,6/06/2024,,Jeremy Gruzewski,Joshua Colosimo,,,1700,19200,,100%,https://www.realcommercial.com.au/for-sale/property-140-canterbury-road-bayswater-north-vic-3153-504579892,TH-008459,,
FALSE,Retail,Strip Retail,"223 Beach Street, Frankston VIC 3199",Teska Carson,NQR,"$65,566",1/05/2024,31/05/2024,"$1,200,000",5.46%,Portfolio Auction,31/05/2024,,Matthew Feld,Reece Israel,,,375,386,,100%,https://www.realcommercial.com.au/for-sale/property-223-beach-street-frankston-vic-3199-504579780,TH-008460,,
FALSE,Supermarkets,Coles and Woolworths,"1203-1205 Howitt Street, Wendouree VIC 3355",JLL,Woolworths,"$733,050",2/05/2024,21/06/2024,"$13,500,000",5.43%,EOI,5/06/2024,,Stuart Taylor,Jarrod Herscu,Tom Noonan,,2169,6400,,100%,https://www.realcommercial.com.au/for-sale/property-woolworths-ballarat-1203-1205-howitt-street-wendouree-vic-3355-504581052,TH-008470,,
FALSE,Pubs and Hotels,Hotels,"38/127 Macleay Street, Potts Point NSW 2011",Colliers,Il Capriccio,"$193,313",2/05/2024,13/06/2024,,,Portfolio Auction,6/06/2024,,Matt Pontey,Miron Solomons,,,129,,,100%,https://www.realcommercial.com.au/for-sale/property-lots-37-38-127-macleay-street-potts-point-nsw-2011-504581116,TH-008471,,
FALSE,Industrial,Warehouse,"127 Highbury Road, Burwood VIC 3125",Stonebridge,Industrial Tenant,"$90,207",2/05/2024,6/06/2024,"$1,787,500",5.05%,Portfolio Auction,6/06/2024,,Chao Zhang,Max Warren,Dylan Kilner,,480,350.52,,100%,https://www.realcommercial.com.au/for-sale/property-building-22-127-highbury-road-burwood-vic-3125-504581076,TH-008472,,
FALSE,Retail,Strip Retail,"250 Coventry Street, South Melbourne VIC 3205",Stonebridge,Sammy's Drycleaners,"$75,261",2/05/2024,6/06/2024,"$1,820,000",4.14%,Portfolio Auction,6/06/2024,,Nic Hage,Chao Zhang,Dylan Kilner,Max Warren,121,121,,100%,https://www.realcommercial.com.au/for-sale/property-250-coventry-street-south-melbourne-vic-3205-504581120,TH-008473,,
FALSE,Retail,Strip Retail,"113 Lygon Street, Brunswick East VIC 3057",Fitzroys,Tips And Toes,"$58,500",2/05/2024,30/05/2024,"$1,300,000",4.50%,Portfolio Auction,30/05/2024,,Lewis Waddell,Ervin Niyaz,,,150,152,,100%,https://www.realcommercial.com.au/for-sale/property-113-lygon-street-brunswick-east-vic-3057-504581056,TH-008474,,
FALSE,Childcare and Social Infrastructure,Childcare,"173-175 Majors Bay Road, Concord NSW 2137",Stonebridge,Endeavour Early Education,"$764,354",2/05/2024,9/05/2024,"$13,200,000",5.79%,EOI,23/05/2023,,Tom Moreland,Kevin Tong,Michael Collins,,1413,1625,100,100%,https://www.realcommercial.com.au/for-sale/property-endeavour-early-education-173-175-majors-bay-road-concord-nsw-2137-504580556,TH-008475,,
FALSE,Large Format Retail,Showroom,"8 Mungari Street, Munno Para SA 5115",Stonebridge,RSEA,"$386,730",2/05/2024,5/06/2024,"$6,557,500",5.90%,EOI,30/05/2024,Ray White,Tom Moreland,Kevin Tong,,,1906,4011,,100%,https://www.realcommercial.com.au/for-sale/property-rsea-8-mungari-street-adelaide-munno-para-sa-5115-504580860,TH-008476,,
FALSE,Pubs and Hotels,Pubs,"11/10 David Lane, Blacktown NSW 2148",Colliers,The Town Tavern Shop,,3/05/2024,17/09/2024,,,EOI,5/06/2024,HTL Property,Matthew Meynell,Jordan McConnell,,,308,,,100%,https://www.realcommercial.com.au/for-sale/property-the-town-tavern-shop-cw11-10-david-lane-blacktown-nsw-2148-504581832,TH-008479,,
FALSE,"Medical, Pharmacy and Health",Medical,"8 Treadwell Road, Essendon North VIC 3041",Stonebridge,Melbourne Pathology,"$267,174",3/05/2024,29/06/2024,"$3,900,000",6.85%,EOI,5/06/2024,,Dylan Kilner,Rorey James,Nic Hage,Chao Zhang,,,,100%,https://www.realcommercial.com.au/for-sale/property-8-treadwell-road-essendon-north-vic-3041-504582224,TH-008480,,
FALSE,Industrial,Warehouse,"2-12 Carson Avenue, Keysborough VIC 3173",Gross Waddell ICR,Industrial Tenant,"$266,126",3/05/2024,14/06/2024,"$12,850,000",2.07%,EOI,6/06/2024,Mindacom,Glenn Ye,Andrew Waddell,,,5317,11609,,100%,https://www.realcommercial.com.au/for-sale/property-2-12-carson-avenue;-keysborough-vic-3173-504582416,TH-008481,,
FALSE,Retail,Strip Retail,"40 Johnston Street, Fitzroy VIC 3065",Teska Carson,Roxxi's Poolroom,"$45,000",3/05/2024,6/06/2024,"$880,000",5.11%,Portfolio Auction,6/06/2024,,Jack Cooper,George Takis,,,115,123,,100%,https://www.realcommercial.com.au/for-sale/property-40-johnston-street-fitzroy-vic-3065-504581408,TH-008482,,
FALSE,Industrial,Warehouse,"11/35-41 Westpool Drive, Hallam VIC 3803",Ray White,Industrial Tenant,"$39,496",6/05/2024,2/10/2024,"$725,000",5.45%,Portfolio Auction,29/05/2024,,George Kelepouris,,,,300,369.67,,100%,https://www.realcommercial.com.au/for-sale/property-11-35-41-westpool-drive-hallam-vic-3803-504582864,TH-008489,,
FALSE,"Medical, Pharmacy and Health",Medical,"1100 D'Aguilar Highway, Wamuran QLD 4512",Colliers,Wamuran Doctors,"$115,000",7/05/2024,5/08/2024,"$2,100,000",5.48%,Portfolio Auction,6/06/2024,,Philip Odwyer,,,,398,4041,,100%,https://www.realcommercial.com.au/for-sale/property-1100-d-aguilar-highway;-wamuran-qld-4512-504584100,TH-008493,,
FALSE,Retail,Strip Retail,"486 South Road, Moorabbin VIC 3189",Teska Carson,Foodworks,"$56,328",7/05/2024,14/06/2024,"$1,521,000",3.70%,Portfolio Auction,14/06/2024,,Matthew Feld,George Takis,,,230,254,,100%,https://www.realcommercial.com.au/for-sale/property-486-south-road-moorabbin-vic-3189-504584260,TH-008494,,
FALSE,Fast Food,Drive-Thru,"2 Stewart Street, Lithgow NSW 2790",JLL,Hungry Jacks,"$371,419",7/05/2024,4/06/2024,"$7,250,000",5.12%,Portfolio Auction,4/06/2024,,Gordon Mcfadyen,Dylan McEvoy,Sebastian Fahey,,316,3134,,100%,https://www.realcommercial.com.au/for-sale/property-2-stewart-street-lithgow-nsw-2790-504584232,TH-008495,,
FALSE,Retail,Multi Tenanted,"48 Mccrae Street, Dandenong VIC 3175",Cameron,Key Graphics,"$130,995",7/05/2024,3/06/2024,,,EOI,30/05/2024,,Ed Cooper,Harry Cooper,,,460,1077,,100%,https://www.realcommercial.com.au/for-sale/property-48-mccrae-street-dandenong-vic-3175-504584484,TH-008496,,
FALSE,"Medical, Pharmacy and Health",Medical,"7 Ashley Lane & Suite 203-204, 151 Hawkesbury Road, Westmead NSW 2145",Knight Frank,Skin Hospital,"$641,832",7/05/2024,29/11/2024,"$8,800,000",7.29%,EOI,5/06/2024,,Jessen O'Sullivan,Sam Biggins,,,1611,3279,,100%,https://www.realcommercial.com.au/for-sale/property-the-skin-hospital-7-ashley-lane-suite-203-204-151-hawkesbury-road-westmead-nsw-2145-504583796,TH-008497,,
FALSE,Supermarkets,Coles and Woolworths,"223 Kelly Street, Scone NSW 2337",Colliers,Coles,,7/05/2024,1/11/2024,"$18,050,000",,EOI,5/06/2024,,Ben Wilkinson,James Wilson,,,8879,,,100%,https://www.realcommercial.com.au/for-sale/property-scone-village-food-emporium-223-kelly-street-scone-nsw-2337-504584416,TH-008498,,
FALSE,"Medical, Pharmacy and Health",Medical,"2&3/41 Robertson Street, Fortitude Valley QLD 4006",Colliers,Elysium Skin Centre,"$147,451",8/05/2024,8/09/2024,"$2,375,000",6.21%,EOI,12/06/2024,,Hunter Higgins,Nick Wedge,,,236,,,100%,https://www.realcommercial.com.au/for-sale/property-lots-2-3-41-robertson-street-fortitude-valley-qld-4006-504584888,TH-008500,,
